name,Landgrant.tf,Public.tf,AAU.tf,entry_term,UGDS,ADM_RATE,C150_4,PCTPELL,n.pell,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,OTHEREXPENSE_FAM,CoA.inState,CoA.outState,otherCosts.tot,fte.tot,fte.in.rat,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UGDS_MEN,UGDS_WOMEN
Purdue,True,True,True,2008.0,32671.0,0.7152,0.7177,0.1647,5380,7750,23224,10243,1140,7930,2000,3260,22080,37554,14330,24573,1.3216774193548386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719,0.0,0.8053,0.0342,0.0538,0.0056,0.0292,0.5872,0.4128
UCLA,False,True,True,2009.0,26687.0,0.2284,0.8925,0.3075,8206,8911,31628,10105,1598,13310,3443,9060,36322,59039,27411,37516,1.133991695657053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.044,0.3327,0.0369,0.3801,0.0045,0.1537,0.444,0.556
USoCal,False,False,True,2009.0,16445.0,0.244,0.8784,0.1604,2637,39183,39183,23702,1500,11458,1476,3536,57153,57153,17970,41672,0.6049051884745936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017,0.0143,0.4506,0.0553,0.2384,0.009,0.1307,0.4974,0.5026
Illinois,True,True,True,2009.0,30733.0,0.6544,0.8258,0.151,4640,12528,26670,10266,1200,9284,2510,,25522,39664,12994,23260,0.8194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817,0.0281,0.6203,0.0665,0.1328,0.0027,0.0679,0.5355,0.4645
Northwestern,False,False,True,2009.0,8905.0,0.262,0.9516,0.087,774,38463,38463,26397,1685,11703,2132,2716,56699,56699,18236,44633,0.6862959207550113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0684,0.5602,0.0573,0.1891,0.0013,0.0681,0.4779,0.5221
Indiana,False,True,True,2009.0,32000.0,0.7263,0.735,0.1361,4355,8613,26160,13632,792,7546,3148,,20099,37646,11486,25118,1.5827237896203414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,0.0164,0.8067,0.0463,0.043,0.0026,0.0262,0.504,0.496
Iowa,False,True,True,2009.0,19899.0,0.8302,0.6851,0.1576,3136,6824,22198,9372,1090,8004,3520,3130,22568,37942,15744,25116,1.373388042203986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.0443,0.8209,0.0243,0.0361,0.0052,0.0325,0.4863,0.5137
Maryland,True,True,True,2009.0,25898.0,0.419,0.8168,0.1439,3726,8053,23990,10595,1025,9575,3024,3024,24701,40638,16648,27243,1.3156587607102943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0542,0.5819,0.124,0.1534,0.0027,0.0626,0.5261,0.4739
Michigan,False,True,True,2009.0,26033.0,0.4996,0.894,0.1184,3082,11659,34937,15684,1048,8924,2090,3840,27561,50839,15902,31586,1.3452268633673556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0656,0.652,0.0585,0.1213,0.0064,0.0412,0.5085,0.4915
MSU,True,True,True,2009.0,36025.0,0.7242,0.7698,0.1888,6801,10880,27343,10916,962,7444,1708,,20994,37457,10114,21030,1.0033088235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627,0.0185,0.7502,0.0811,0.0517,0.0068,0.0289,0.4764,0.5236
Minnesota,True,True,True,2009.0,29921.0,0.5001,0.6824,0.1715,5131,11466,15466,10045,1000,7392,2194,2194,24246,28246,12780,22825,0.8760683760683761,0.7489,0.0464,0.0242,0.0902,0.0074,0.0016,0.0123,0.0484,0.0206,0.0,0.0,0.0,0.0,0.0,0.4797,0.5203
Nebraska,True,True,False,2009.0,18955.0,0.6286,0.6315,0.1666,3157,6857,17897,6313,990,7260,3288,3288,21683,32723,14826,21139,0.9206650138544553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0437,0.832,0.0254,0.026,0.006,0.037,0.5416,0.4584
Rutgers,True,True,True,2009.0,28817.0,0.6148,0.7678,0.242,6973,11886,23058,12285,1431,10676,2345,4844,31182,42354,19296,31581,1.0335689045936396,0.5072,0.0811,0.1001,0.243,0.0013,0.0042,0.0234,0.0186,0.0211,0.0,0.0,0.0,0.0,0.0,0.516,0.484
Ohio State,True,True,True,2009.0,40178.0,0.6489,0.7493,0.1813,7284,8679,22251,10057,1440,9468,4572,,24159,37731,15480,25537,1.158774052310174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377,0.0208,0.792,0.0658,0.0535,0.0034,0.0268,0.539,0.461
Oregon,False,True,True,2009.0,18213.0,0.8527,0.7003,0.1879,3422,7430,23720,9622,1050,8939,2412,2412,22243,38533,14813,24435,1.2950201884253028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559,0.0717,0.7397,0.0183,0.0647,0.0107,0.039,0.4947,0.5053
Penn State,True,True,True,2009.0,37855.0,0.5119,0.8467,0.1477,5591,14416,25946,25627,1360,8820,3924,,28520,40050,14104,39731,1.7776775804661487,0.7806,0.0361,0.0425,0.0494,0.0008,0.0007,0.015,0.0409,0.0339,0.0,0.0,0.0,0.0,0.0,0.5468,0.4532
Washington,False,True,True,2009.0,30554.0,0.6095,0.8068,0.2045,6248,7692,24367,10143,1035,8949,2769,2769,23214,39889,15522,25665,1.3186427457098284,0.5104,0.033,0.059,0.2691,0.0137,0.0066,0.0,0.0573,0.0509,0.0,0.0,0.0,0.0,0.0,0.4955,0.5045
Wisconsin,True,True,True,2009.0,28276.0,0.5946,0.81,0.1164,3291,8310,23059,8809,1040,7157,3680,2510,22697,37446,14387,23196,1.0600481347773767,0.782,0.0275,0.0383,0.0555,0.0048,0.0007,0.0099,0.0503,0.0311,0.0,0.0,0.0,0.0,0.0,0.4818,0.5182
Purdue,True,True,True,2009.0,32167.0,0.7315,0.6948,0.1547,4976,8638,25118,11410,1220,8710,2070,3380,24018,40498,15380,26790,1.320907617504052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.7924,0.0344,0.0521,0.005,0.0287,0.5849,0.4151
UCLA,False,True,True,2010.0,26162.0,0.2187,0.8979,0.3361,8793,10781,33660,11278,1608,13743,3488,9200,38820,61699,28039,39317,1.0460996197013264,0.324,0.0368,0.1592,0.3557,0.0031,0.0031,0.0163,0.0582,0.0435,,,,,,0.4497,0.5503
USoCal,False,False,True,2010.0,17112.0,0.2435,0.8888,0.1832,3134,41022,41022,24024,1500,11580,1476,3536,59114,59114,18092,42116,0.5856369752815562,0.4358,0.0448,0.135,0.2188,0.0019,0.0023,0.0446,0.1071,0.0096,,,,,,0.4938,0.5062
Illinois,True,True,True,2010.0,30721.0,0.671,0.8439,0.1777,5459,13096,27238,11236,1200,9714,2528,,26538,40680,13442,24678,0.8579718998167379,0.6088,0.0578,0.0695,0.1315,0.0014,0.0018,0.0181,0.1036,0.0074,,,,,,0.5445,0.4555
Northwestern,False,False,True,2010.0,8947.0,0.2715,0.9436,0.1096,980,40223,40223,26568,1737,12240,2206,,56406,56406,16183,42751,0.660517614300276,0.5543,0.0522,0.0724,0.194,0.0015,0.0004,0.0197,0.0544,0.0511,,,,,,0.4781,0.5219
Indiana,False,True,True,2010.0,31892.0,0.6915,0.7125,0.1676,5345,9028,27689,14203,812,7918,3232,,20990,39651,11962,26165,1.573216659282233,0.781,0.045,0.0338,0.0389,0.0019,0.0007,0.0153,0.0737,0.0096,,,,,,0.5004,0.4996
Iowa,False,True,True,2010.0,20493.0,0.8382,0.6956,0.1704,3492,7417,23713,10727,1090,8331,3515,3126,23479,39775,16062,26789,1.446272077659431,0.7943,0.0241,0.0386,0.0328,0.0038,0.0013,0.0089,0.0572,0.0389,,,,,,0.4828,0.5172
Maryland,True,True,True,2010.0,26194.0,0.4464,0.8146,0.1719,4502,8416,24831,10958,1025,9798,3024,3024,25287,41702,16871,27829,1.3020437262357414,0.5783,0.1177,0.0723,0.1511,0.0017,0.0014,0.0255,0.0224,0.0295,,,,,,0.5315,0.4685
Michigan,False,True,True,2010.0,26845.0,0.5063,0.8966,0.15,4026,11837,36001,16188,1048,9192,2090,3954,28121,52285,16284,32472,1.3675762439807384,0.6665,0.045,0.0432,0.1162,0.0018,0.0002,0.0338,0.0588,0.0345,,,,,,0.5089,0.4911
MSU,True,True,True,2010.0,35628.0,0.6998,0.7704,0.2321,8269,11152,29108,12081,980,7820,1738,1738,23428,41384,12276,24357,1.0833034433285509,0.7389,0.0747,0.0316,0.0436,0.0043,0.0006,0.0159,0.0746,0.0158,,,,,,0.481,0.519
Minnesota,True,True,True,2010.0,30519.0,0.4779,0.7014,0.2079,6344,12288,16588,9827,1000,7576,2194,2194,25252,29552,12964,22791,0.7997233072916666,0.736,0.0456,0.0266,0.087,0.0058,0.0014,0.0188,0.0612,0.0177,,,,,,0.4812,0.5188
Nebraska,True,True,False,2010.0,19383.0,0.6234,0.6422,0.197,3818,7224,18924,6423,1010,7660,3368,3368,22630,34330,15406,21829,0.8891196013289037,0.836,0.0235,0.0387,0.0213,0.0035,0.0008,0.0111,0.0372,0.0279,,,,,,0.5413,0.4587
Rutgers,True,True,True,2010.0,30038.0,0.5908,0.7696,0.2701,8113,12582,24044,12202,1474,11216,2428,,27700,39162,15118,27320,0.969798124304562,0.5026,0.0775,0.1074,0.2422,0.0012,0.0041,0.0272,0.0193,0.0185,,,,,,0.5157,0.4843
Ohio State,True,True,True,2010.0,40851.0,0.6192,0.7813,0.2095,8558,9420,23604,10582,1554,10164,4716,,25854,40038,16434,27016,1.1233545647558387,0.7777,0.064,0.0283,0.0529,0.003,0.0,0.0065,0.0517,0.0159,,,,,,0.5319,0.4681
Oregon,False,True,True,2010.0,19219.0,0.7966,0.6785,0.2203,4233,8190,25830,10971,1050,9144,2412,2412,23208,40848,15018,25989,1.3395604395604395,0.7216,0.019,0.0481,0.0543,0.0091,0.0078,0.0402,0.0699,0.0299,,,,,,0.495,0.505
Penn State,True,True,True,2010.0,37830.0,0.5162,0.853,0.1731,6548,15250,27114,27213,1456,9054,3924,,29684,41548,14434,41647,1.7844590163934426,0.7671,0.039,0.0459,0.0483,0.0007,0.0005,0.0178,0.0539,0.0268,,,,,,0.5445,0.4555
Washington,False,True,True,2010.0,27652.0,0.5766,0.8036,0.205,5668,8701,25329,11671,1035,9399,2907,2907,24949,41577,16248,27919,1.3413400758533502,0.4892,0.0344,0.0613,0.276,0.0144,0.0069,0.0,0.0732,0.0446,,,,,,0.4829,0.5171
Wisconsin,True,True,True,2010.0,28525.0,0.665,0.8298,0.1457,4156,8983,24233,9566,1100,7435,3740,2540,23798,39048,14815,24381,1.06490036736057,0.7818,0.0243,0.0391,0.0546,0.004,0.0009,0.0152,0.0582,0.0219,,,,,,0.4853,0.5147
Purdue,True,True,True,2010.0,31936.0,0.6511,0.6833,0.1915,6115,9070,26622,12198,1270,9120,2360,3540,25360,42912,16290,28488,1.3448732083792723,0.7462,0.0349,0.0307,0.0514,0.0035,0.0004,0.0069,0.1069,0.0189,,,,,,0.5852,0.4148
UCLA,False,True,True,2011.0,27199.0,0.2554,0.8996,0.3599,9788,12686,35564,12905,1509,13979,3382,9055,40611,63489,27925,40830,1.0172631247043986,0.3163,0.033,0.1681,0.3393,0.0019,0.0032,0.0325,0.074,0.0316,,,,,,0.4518,0.5482
USoCal,False,False,True,2011.0,17090.0,0.2302,0.9012,0.2169,3706,42818,42818,26552,1500,12078,1480,3540,61416,61416,18598,45150,0.6201130365734037,0.4156,0.0461,0.135,0.2298,0.0019,0.0018,0.0451,0.1174,0.0073,,,,,,0.4933,0.5067
Illinois,True,True,True,2011.0,31350.0,0.6759,0.8243,0.2041,6398,13838,27980,12231,1200,10080,2510,,27628,41770,13790,26021,0.8838705015175603,0.5869,0.0559,0.071,0.1356,0.0011,0.0017,0.0199,0.1216,0.0062,,,,,,0.5467,0.4533
Northwestern,False,False,True,2011.0,8991.0,0.2313,0.936,0.1308,1176,41983,41983,27286,1797,12780,2269,,58829,58829,16846,44132,0.6499297334635448,0.56,0.0529,0.0763,0.186,0.001,0.0004,0.0324,0.0574,0.0336,,,,,,0.4858,0.5142
Indiana,False,True,True,2011.0,32041.0,0.7228,0.7204,0.2004,6421,9524,29540,14844,824,8419,3282,,22049,42065,12525,27369,1.5585888282234355,0.7624,0.0429,0.0379,0.0384,0.0015,0.0008,0.0202,0.089,0.0068,,,,,,0.4947,0.5053
Iowa,False,True,True,2011.0,20954.0,0.7976,0.7082,0.1929,4042,7765,25099,11633,1090,8750,3515,3126,24246,41580,16481,28114,1.4981326464906632,0.76,0.025,0.0478,0.0316,0.0029,0.0015,0.012,0.0791,0.0402,,,,,,0.4847,0.5153
Maryland,True,True,True,2011.0,26111.0,0.448,0.8182,0.1969,5141,8655,26026,11311,1076,9877,3024,3824,26456,43827,17801,29112,1.3068746389370307,0.5644,0.1206,0.0758,0.1493,0.0015,0.0013,0.0299,0.0254,0.0317,,,,,,0.5308,0.4692
Michigan,False,True,True,2011.0,27240.0,0.406,0.8951,0.1641,4470,12634,37782,17234,1048,9468,2054,4072,29276,54424,16642,33876,1.364096881431059,0.6601,0.0443,0.0411,0.1186,0.0015,0.0004,0.0333,0.0583,0.0424,,,,,,0.5102,0.4898
MSU,True,True,True,2011.0,36158.0,0.7294,0.7709,0.2575,9310,12202,31148,12587,996,8204,1800,1800,25002,43948,12800,25387,1.03155220455663,0.725,0.072,0.0342,0.0424,0.0036,0.0007,0.019,0.0894,0.0137,,,,,,0.4894,0.5106
Minnesota,True,True,True,2011.0,30610.0,0.4659,0.7023,0.2407,7367,13022,18022,10880,1000,7834,2194,2194,26244,31244,13222,24102,0.835509138381201,0.7265,0.0418,0.0276,0.0839,0.0041,0.0012,0.025,0.077,0.0129,,,,,,0.4859,0.5141
Nebraska,True,True,False,2011.0,19345.0,0.593,0.6669,0.2087,4037,7563,19848,7292,1020,8196,3422,3422,23623,35908,16060,23352,0.9641676583366389,0.8237,0.024,0.0422,0.0215,0.0034,0.0007,0.0142,0.0421,0.0282,,,,,,0.539,0.461
Rutgers,True,True,True,2011.0,30926.0,0.6114,0.7742,0.286,8844,12754,25416,13064,1550,11262,2687,1917,30170,42832,17416,30480,1.0243061000470441,0.4892,0.0765,0.1148,0.2464,0.0009,0.0039,0.0297,0.0224,0.0162,,,,,,0.5151,0.4849
Ohio State,True,True,True,2011.0,41709.0,0.6329,0.7991,0.2817,11749,9735,24630,11458,1602,10782,4752,6264,33135,48030,23400,34858,1.176990241397021,0.7606,0.0624,0.0309,0.052,0.0023,0.0003,0.014,0.0629,0.0146,,,,,,0.5283,0.4717
Oregon,False,True,True,2011.0,20248.0,0.7879,0.6584,0.2549,5161,8789,27653,12281,1050,9801,2412,2412,24464,43328,15675,27956,1.397314825349869,0.7036,0.0191,0.0618,0.0526,0.0076,0.0073,0.0392,0.0808,0.028,,,,,,0.4849,0.5151
Penn State,True,True,True,2011.0,38229.0,0.5479,0.8667,0.1919,7336,15984,28066,28864,1536,9432,4050,,31002,43084,15018,43882,1.8058058058058057,0.7497,0.0425,0.0505,0.0504,0.001,0.0005,0.019,0.0664,0.02,,,,,,0.5403,0.4597
Washington,False,True,True,2011.0,27890.0,0.5844,0.7956,0.2527,7047,10574,28058,12785,1035,9771,2679,2679,26738,44222,16164,28949,1.2090977870247777,0.4715,0.0335,0.0634,0.2707,0.0142,0.0081,0.0,0.1054,0.0333,,,,,,0.4798,0.5202
Wisconsin,True,True,True,2011.0,28737.0,0.6647,0.8195,0.1631,4687,9665,25415,10038,1140,7724,3920,2690,25139,40889,15474,25512,1.0385928608380754,0.7814,0.0226,0.0436,0.0535,0.0028,0.001,0.0209,0.0596,0.0145,,,,,,0.4847,0.5153
Purdue,True,True,True,2011.0,31774.0,0.6836,0.6795,0.2233,7095,9478,27646,13183,1330,9510,2430,3620,26368,44536,16890,30073,1.3909052542730533,0.7033,0.0352,0.0336,0.0496,0.0027,0.0004,0.0124,0.143,0.0198,,,,,,0.5834,0.4166
UCLA,False,True,True,2012.0,27941.0,0.2711,0.9151,0.3617,10106,12692,35570,14291,1521,14232,3487,9218,41150,64028,28458,42749,1.1259848723605421,0.2968,0.0287,0.1752,0.3235,0.0018,0.0034,0.0413,0.1036,0.0256,,,,,,0.4516,0.5484
USoCal,False,False,True,2012.0,17994.0,0.1993,0.9019,0.2265,4075,44463,44463,28504,1500,12440,1480,3540,63423,63423,18960,47464,0.6410723522929177,0.4007,0.0448,0.1349,0.2301,0.0016,0.0017,0.0448,0.1179,0.0233,,,,,,0.4927,0.5073
Illinois,True,True,True,2012.0,31260.0,0.6334,0.8396,0.205,6408,14522,28664,13077,1200,10332,2510,,28564,42706,14042,27119,0.9004957994766561,0.5641,0.0555,0.0757,0.1437,0.0009,0.0018,0.022,0.1314,0.0049,,,,,,0.5537,0.4463
Northwestern,False,False,True,2012.0,8936.0,0.1803,0.9296,0.1377,1230,43779,43779,27947,1842,13329,1890,2874,63714,63714,19935,47882,0.6383654263459649,0.5566,0.0554,0.082,0.1795,0.001,0.0003,0.0422,0.0609,0.022,,,,,,0.489,0.511
Indiana,False,True,True,2012.0,31927.0,0.7441,0.7533,0.2011,6420,10033,31483,15602,848,8853,3382,4494,27610,49060,17577,33179,1.5550682746935114,0.743,0.0422,0.0406,0.0376,0.0014,0.0009,0.0255,0.1029,0.006,,,,,,0.4924,0.5076
Iowa,False,True,True,2012.0,21320.0,0.7844,0.6981,0.1916,4084,8057,26279,12733,1090,9170,3515,3126,24958,43180,16901,29634,1.580364900086881,0.7434,0.0257,0.054,0.0311,0.0023,0.0012,0.0155,0.0894,0.0375,,,,,,0.4843,0.5157
